start	end	speaker	wconfidence	text
1159386	1159626	A	0.56914	That's
1159658	1159806	A	1.0	a
1159828	1160014	A	1.0	big
1160052	1160506	A	0.99997	assumption,
1160538	1160734	A	0.99998	as
1160772	1160926	A	1.0	we
1160948	1161134	A	0.99999	talked
1161172	1161374	A	1.0	about
1161412	1161662	A	1.0	last
1161716	1162320	A	0.99994	time.
1163810	1164222	A	0.99964	But
1164276	1164494	A	0.64	I
1164532	1164686	A	0.99997	will
1164708	1164986	A	0.90325	note
1165018	1165594	A	0.99938	explicitly
1165642	1165902	A	0.99671	that
1165956	1166442	A	0.99998	classical
1166506	1167210	A	0.99798	communication
1167290	1167678	A	1.0	takes
1167764	1168398	A	1.0	time.
1168564	1168906	A	0.99964	That's
1168938	1169290	A	1.0	what
1169380	1170174	A	0.76558	defines
1170302	1171262	A	0.84338	classicality
1171326	1171554	A	0.99999	here.
1171592	1171934	A	0.68572	It's
1171982	1172910	A	0.99564	causal,
1173070	1173394	A	0.99999	so
1173432	1173682	A	0.51	it
1173736	1174062	A	0.90576	can't
1174126	1174402	A	0.99999	work
1174456	1174846	A	0.99886	faster
1174878	1175026	A	1.0	than
1175048	1175186	A	1.0	the
1175208	1175438	A	0.99997	speed
1175454	1175586	A	1.0	of
1175608	1176180	A	0.61166	light.
1177030	1177394	A	1.0	This
1177432	1177586	A	0.99999	is
1177608	1177794	A	1.0	a
1177832	1178622	A	0.99959	topological
1178686	1179150	A	0.99941	theory.
1179230	1179474	A	1.0	We
1179512	1179678	A	0.99998	don't
1179694	1179826	A	1.0	have
1179848	1179986	A	0.4128	any
1180008	1180414	A	0.90436	embedding
1180462	1181102	A	0.92482	geometry.
1181166	1181346	A	0.99999	So
1181368	1181554	A	0.99864	we
1181592	1181854	A	0.99992	can't,
1181902	1182066	A	1.0	at
1182088	1182286	A	1.0	this
1182328	1182582	A	1.0	point,
1182636	1182854	A	0.99958	talk
1182892	1183190	A	1.0	about
1183260	1183926	A	0.99966	light,
1184108	1184406	A	0.99995	which
1184428	1184566	A	0.99652	is
1184588	1184726	A	0.48	a
1184748	1185222	A	0.99997	relationship
1185356	1185750	A	0.99999	between
1185820	1186102	A	0.99995	space
1186156	1186326	A	1.0	and
1186348	1186920	A	0.99623	time,
1187530	1187894	A	0.99991	because
1187932	1188146	A	0.74244	we've
1188178	1188422	A	0.99933	got
1188476	1188742	A	0.99985	time,
1188796	1189026	A	0.99983	we've
1189058	1189206	A	0.99999	got
1189228	1189666	A	0.83623	clocks,
1189698	1189846	A	0.99996	but
1189868	1190006	A	0.99996	we
1190028	1190178	A	0.99986	don't
1190194	1190326	A	0.99998	have
1190348	1190582	A	0.99997	any
1190636	1191240	A	0.99996	space.
1191930	1192294	A	0.99519	But
1192332	1192486	A	0.99999	we
1192508	1192790	A	0.81023	can
1192860	1193478	A	0.99998	say
1193644	1194178	A	0.99977	that
1194284	1194746	A	0.61162	whatever
1194848	1195462	A	0.99986	passes
1195526	1195754	A	0.99997	through
1195792	1195994	A	0.99989	this
1196032	1196550	A	0.73681	classical
1196630	1197306	A	0.70067	channel
1197488	1198214	A	0.75516	requires
1198262	1198474	A	1.0	at
1198512	1198906	A	1.0	least
1199008	1199418	A	1.0	one
1199504	1199894	A	0.91295	clock
1199942	1200342	A	0.63437	tick
1200406	1200682	A	0.99994	on
1200736	1201254	A	0.92666	Bob's
1201302	1201900	A	0.99984	side.
1202590	1202954	A	0.99176	So
1202992	1203334	A	0.99982	it's
1203382	1203594	A	1.0	a
1203632	1204074	A	0.99999	process
1204192	1204570	A	0.99966	that
1204640	1205014	A	0.99983	Bob
1205062	1205274	A	0.99998	has
1205312	1205466	A	1.0	to
1205488	1206330	A	0.76906	execute.
1206930	1207534	A	1.0	And
1207652	1208394	A	0.7292	executing
1208442	1208654	A	1.0	that
1208692	1209134	A	1.0	process
1209252	1209678	A	1.0	takes
1209764	1210158	A	0.9999	time.
1210244	1210590	A	0.99989	So
1210660	1211280	A	0.99977	getting
1212050	1212414	A	1.0	the
1212452	1212922	A	0.9999	signal
1212986	1213454	A	0.99999	from
1213572	1213854	A	1.0	me
1213892	1214094	A	1.0	to
1214132	1214286	A	1.0	you
1214308	1214446	A	0.99999	on
1214468	1214606	A	1.0	the
1214628	1215050	A	0.71857	internet
1215130	1215422	A	1.0	takes
1215476	1215694	A	0.99999	some
1215732	1216318	A	0.96789	time.
1216484	1216862	A	0.53983	So
1216916	1217086	A	1.0	the
1217108	1217706	A	0.97579	environment's
1217738	1218170	A	0.78186	clock
1218250	1218494	A	0.99997	has
1218532	1218686	A	1.0	to
1218708	1219318	A	0.67201	tick
1219434	1219714	A	0.99914	during
1219752	1220340	A	0.5725	that.
1221110	1221666	A	1.0	And
1221768	1222034	A	1.0	all
1222072	1222178	A	1.0	of
1222184	1222402	A	0.64369	these
1222456	1223118	A	0.99892	assumptions
1223214	1223774	A	0.6854	bundled
1223822	1224418	A	0.99999	together
1224584	1224962	A	0.99999	turn
1225016	1225186	A	1.0	out
1225208	1225346	A	1.0	to
1225368	1225698	A	0.99991	be
1225784	1226082	A	1.0	a
1226136	1226670	A	0.99999	fairly
1226750	1227214	A	0.99999	serious
1227262	1227474	A	0.99999	set
1227512	1227666	A	1.0	of
1227688	1228670	A	0.87628	assumptions
1228830	1229346	A	1.0	and
1229448	1229762	A	0.99999	they
1229816	1230254	A	0.99999	involve
1230302	1230862	A	0.78062	assumptions
1230926	1231298	A	1.0	about
1231384	1231790	A	0.99999	fine
1231880	1232450	A	0.99885	tuning,
1232530	1232822	A	1.0	about
1232876	1233094	A	0.64	the
1233132	1233634	A	0.99945	universe
1233682	1233990	A	1.0	being
1234060	1234438	A	0.99999	just
1234524	1235160	A	0.99994	right
1236410	1237160	A	1.0	and
1237690	1238006	A	0.99989	they
1238028	1238214	A	0.99978	should
1238252	1238406	A	1.0	make
1238428	1238566	A	1.0	us
1238588	1239138	A	0.78655	nervous
1239234	1239446	A	1.0	and
1239468	1239654	A	1.0	I
1239692	1239942	A	0.99999	just
1239996	1240214	A	0.99998	want
1240252	1240502	A	1.0	to
1240556	1240774	A	0.99999	leave
1240812	1240918	A	1.0	it
1240924	1241046	A	1.0	at
1241068	1241686	A	0.99966	that.
1241868	1242214	A	0.99999	We
1242252	1242502	A	0.99999	always
1242556	1243202	A	0.99998	assume
1243346	1243702	A	0.99977	with
1243756	1244022	A	0.98848	complete
1244076	1244306	A	0.46	a
1244348	1244870	A	0.55492	plumb
1244950	1245242	A	0.99994	that
1245296	1245658	A	0.99951	agents
1245744	1245994	A	0.99998	can
1246032	1246582	A	0.87899	communicate
1246646	1247142	A	0.99992	classically.
1247206	1247434	A	0.99997	But
1247472	1247686	A	0.9979	it's
1247718	1247914	A	0.99996	not
1247952	1248154	A	0.99	a
1248192	1248822	A	0.9953	straightforward
1248886	1249558	A	0.99729	assumption
1249654	1249866	A	1.0	and
1249888	1250166	A	0.99761	it's
1250198	1250778	A	0.99918	worth
1250944	1251226	A	0.97216	any
1251248	1251386	A	1.0	of
1251408	1251546	A	1.0	you
1251568	1251754	A	0.94097	are
1251792	1251994	A	0.99998	looking
1252032	1252282	A	0.89	at
1252336	1252602	A	0.9868	for
1252656	1253260	A	0.99987	interesting
1254030	1254538	A	0.99999	research
1254624	1255270	A	0.58726	projects
1255350	1255834	A	0.99966	can
1255952	1256234	A	1.0	look
1256272	1256474	A	1.0	into
1256512	1256666	A	1.0	the
1256688	1257014	A	0.99998	nature
1257062	1257238	A	1.0	of
1257264	1257722	A	0.99997	classical
1257786	1258442	A	0.43211	communication.
1258506	1258874	A	0.71033	It's
1258922	1259182	A	0.99663	full
1259236	1259502	A	1.0	of
1259556	1260042	A	0.72655	hidden
1260106	1260682	A	0.99997	assumptions
1260746	1261214	A	1.0	and
1261332	1262106	A	0.98907	surprises
1262218	1262686	A	1.0	and
1262788	1263102	A	1.0	things
1263156	1263326	A	1.0	that
1263348	1263594	A	0.93208	aren't
1263642	1263806	A	1.0	at
1263828	1263966	A	1.0	all
1263988	1264602	A	0.99878	straightforward
1264666	1264846	A	0.99999	even
1264868	1265054	A	0.89707	though
1265092	1265246	A	1.0	they
1265268	1265454	A	1.0	look
1265492	1265694	A	0.99999	like
1265732	1265886	A	0.99999	they
1265908	1266106	A	0.99998	ought
1266138	1266238	A	1.0	to
1266244	1266846	A	1.0	be.
1267028	1267374	A	0.99999	So
1267412	1267626	A	0.76079	there's
1267658	1267806	A	1.0	a
1267828	1268590	A	0.99858	challenge.
1269890	1270302	A	0.99993	So
1270356	1270526	A	0.99993	why
1270548	1270686	A	0.99999	do
1270708	1270846	A	1.0	we
1270868	1271114	A	0.58003	assume
1271162	1271374	A	0.99999	this?
1271412	1271566	A	0.99999	Why
1271588	1271678	A	0.99999	do
1271684	1271806	A	0.99996	we
1271828	1272154	A	0.99998	assume
1272202	1272694	A	0.77829	classical
1272762	1273758	A	0.99906	communication?
1273934	1274274	A	0.99838	We
1274312	1274466	A	0.99998	do
1274488	1274674	A	1.0	it
1274712	1274962	A	0.99995	because
1275016	1275282	A	0.99978	we
1275336	1275554	A	0.99998	have
1275592	1275986	A	1.0	to
1276088	1276354	A	0.99982	if
1276392	1276546	A	0.52353	we're
1276568	1276658	A	0.98927	going
1276664	1276786	A	1.0	to
1276808	1276994	A	0.99997	talk
1277032	1277282	A	1.0	about
1277336	1277934	A	0.99966	detecting
1277982	1278930	A	0.99589	entanglement.
1280070	1280820	A	0.79	And
1283370	1283734	A	0.99999	most
1283772	1283926	A	1.0	of
1283948	1284086	A	1.0	you
1284108	1284342	A	1.0	probably
1284396	1284566	A	0.99999	know
1284588	1284774	A	0.54	the
1284812	1285206	A	0.99998	history
1285308	1285862	A	0.78	of
1285996	1286246	A	1.0	the
1286268	1286626	A	0.99986	notion
1286658	1286854	A	1.0	of
1286892	1287666	A	0.963	entanglement.
1287778	1288006	A	0.87	It
1288028	1288214	A	0.81	was
1288252	1288502	A	1.0	first
1288556	1289106	A	0.50215	noticed
1289138	1289430	A	1.0	by
1289500	1290066	A	0.96466	Einstein,
1290098	1290738	A	0.17984	Podolski
1290754	1290886	A	1.0	and
1290908	1291778	A	0.75432	Rosen
1291954	1292342	A	0.99996	ever
1292396	1292710	A	0.97865	after
1292780	1293062	A	0.99974	called
1293116	1294070	A	0.99838	EPR
1294510	1294874	A	0.76337	in
1294912	1296314	A	0.99	1935.
1296512	1296874	A	1.0	And
1296912	1297066	A	0.99999	they
1297088	1297286	A	0.99797	wrote
1297318	1297466	A	1.0	a
1297488	1297770	A	1.0	paper
1297840	1298026	A	1.0	which
1298048	1298330	A	0.95926	is
1298400	1299290	A	0.99942	infamous
1299790	1300154	A	1.0	and
1300192	1300394	A	0.99999	called
1300432	1300586	A	1.0	the
1300608	1301142	A	0.65931	EPR
1301206	1301820	A	0.9809	Paper
1302750	1303066	A	1.0	in
1303088	1303274	A	0.99999	which
1303312	1303514	A	0.97552	they
1303552	1304054	A	0.99978	argued
1304102	1304410	A	0.99999	that
1304480	1304714	A	1.0	the
1304752	1305286	A	0.94073	phenomenon
1305318	1305466	A	1.0	of
1305488	1306102	A	0.99618	entanglement
1306166	1306394	A	0.99999	made
1306432	1306634	A	0.99999	no
1306672	1307030	A	0.99999	sense
1307120	1307374	A	0.97	and
1307412	1307802	A	0.99819	couldn't
1307866	1308314	A	0.67445	possibly
1308362	1308574	A	0.99936	be
1308612	1309390	A	0.99983	physical.
1310050	1310606	A	0.99	And
1310708	1311070	A	0.99997	since
1311140	1311546	A	0.9695	quantum
1311578	1311962	A	0.99989	theory
1312026	1312910	A	0.99976	included
1313490	1313902	A	0.99982	this
1313956	1314266	A	0.99988	notion
1314298	1314494	A	1.0	of
1314532	1315470	A	0.9998	entanglement,
1316130	1316494	A	1.0	it
1316532	1316794	A	0.99477	couldn't
1316842	1317322	A	0.99589	possibly
1317386	1317614	A	0.99989	be
1317652	1317806	A	1.0	a
1317828	1318062	A	0.99998	complete
1318116	1318426	A	0.99992	theory
1318458	1318606	A	1.0	of
1318628	1318826	A	0.64685	what's
1318858	1319054	A	0.99998	going
1319092	1319246	A	0.99992	on
1319268	1319370	A	0.99996	in
1319380	1319506	A	0.99	the
1319528	1320100	A	0.9977	world.
1320710	1321122	A	0.98	And
1321176	1322210	A	0.69154	Schrodinger
1322630	1323214	A	0.99978	replied
1323262	1323426	A	0.84	the
1323448	1323682	A	0.97188	same
1323736	1324050	A	0.99985	year
1324120	1324834	A	0.99984	with
1325032	1325394	A	0.57	a
1325432	1325634	A	0.99997	very
1325672	1326126	A	0.99986	detailed
1326158	1326498	A	0.99998	paper
1326584	1326978	A	0.99714	where
1327064	1327698	A	0.6868	he
1327864	1328574	A	0.92383	introduces,
1328622	1328926	A	0.99995	among
1328958	1329154	A	0.99983	other
1329192	1329442	A	0.99988	things,
1329496	1330158	A	0.7752	Schrodinger's
1330174	1330402	A	0.99823	cat
1330456	1330626	A	0.90486	as
1330648	1330738	A	1.0	a
1330744	1331570	A	0.69931	paradox.
1332170	1332534	A	0.99	And
1332572	1332774	A	0.99995	he
1332812	1333186	A	0.94227	explains
1333218	1333414	A	1.0	very
1333452	1333746	A	0.99989	clearly
1333778	1333974	A	1.0	what
1334012	1334594	A	0.50818	entanglement
1334642	1334998	A	0.99999	is
1335084	1335382	A	1.0	and
1335436	1335702	A	0.99998	why
1335756	1336530	A	0.96888	entanglement
1336610	1337106	A	0.99788	follows
1337138	1337334	A	0.99979	from
1337372	1337746	A	0.9996	quantum
1337778	1338498	A	0.99994	theory.
1338674	1339110	A	1.0	And
1339180	1339366	A	0.99994	he
1339388	1339794	A	0.59551	uses
1339842	1340102	A	0.95201	that
1340156	1340674	A	0.99998	discussion
1340722	1340934	A	1.0	to
1340972	1341314	A	0.95948	argue
1341362	1341574	A	0.99998	that
1341612	1341862	A	1.0	the
1341916	1342402	A	0.99992	classical
1342466	1342914	A	0.67987	notion
1342962	1343126	A	1.0	of
1343148	1343286	A	1.0	a
1343308	1343730	A	0.97691	physical
1343810	1344258	A	0.99998	state
1344364	1344634	A	0.99928	is
1344672	1345018	A	1.0	not
1345104	1345498	A	0.99995	actually
1345584	1346134	A	1.0	applicable
1346182	1346346	A	1.0	to
1346368	1346506	A	1.0	the
1346528	1346762	A	0.99999	world
1346816	1346986	A	0.99997	as
1347008	1347098	A	1.0	it
1347104	1347322	A	0.99989	is.
1347376	1347546	A	0.99997	So
1347568	1347754	A	0.99997	he
1347792	1348550	A	0.60998	answers
1348710	1348986	A	1.0	the
1349008	1349446	A	0.99865	EPR
1349478	1349770	A	0.99474	paper
1349840	1350122	A	1.0	very
1350176	1351050	A	0.99621	directly.
1352270	1353020	A	1.0	And
1354750	1355354	A	0.99999	this
1355472	1356410	A	0.97155	discussion
1358610	1358974	A	0.9919	is
1359012	1359550	A	0.99983	currently
1359700	1360154	A	0.99858	mostly
1360202	1360426	A	0.99965	known
1360458	1360606	A	0.99995	as
1360628	1360814	A	1.0	the
1360852	1361146	A	0.72677	Bohr
1361178	1361754	A	0.82916	Einstein
1361802	1362202	A	0.91186	debate
1362266	1362734	A	0.99999	because
1362852	1363086	A	1.0	of
1363108	1363294	A	0.99991	course
1363332	1364110	A	0.28096	Bohr
1364530	1364942	A	0.99983	already
1364996	1365166	A	0.99992	in
1365188	1366014	A	1.0	1928
1366052	1366254	A	0.66202	has
1366292	1366734	A	0.98385	said
1366852	1367182	A	0.60923	had
1367236	1367550	A	0.99988	said
1367620	1367854	A	0.99885	in
1367892	1368378	A	0.99967	print
1368474	1368878	A	0.99997	that
1368964	1369274	A	1.0	the
1369332	1369694	A	0.99949	classical
1369742	1370046	A	0.99994	notion
1370078	1370226	A	1.0	of
1370248	1370814	A	0.67201	causality
1370862	1371026	A	0.60337	in
1371048	1371282	A	0.99999	space
1371336	1371506	A	1.0	and
1371528	1371810	A	0.99998	time
1371880	1372174	A	0.86115	simply
1372222	1372446	A	0.99303	doesn't
1372478	1372818	A	0.6931	apply
1372904	1373810	A	0.99997	anymore.
1374470	1374882	A	1.0	And
1374936	1375582	A	0.9862	Einstein
1375646	1376126	A	0.99554	objected
1376158	1376306	A	1.0	to
1376328	1376562	A	0.99999	that
1376616	1377646	A	0.996	vigorously.
1377838	1378194	A	0.64609	But
1378232	1378386	A	0.99972	that
1378408	1378594	A	1.0	was
1378632	1379938	A	1.0	1935
1380104	1380434	A	0.94	and
1380472	1380578	A	1.0	it
1380584	1380706	A	1.0	was
1380728	1381010	A	0.71411	almost
1381080	1381362	A	1.0	50
1381416	1381682	A	0.99999	years
1381736	1382146	A	0.99999	later
1382248	1382526	A	0.99993	that
1382568	1383202	A	0.52356	entanglement
1383266	1383494	A	0.96	was
1383532	1383734	A	1.0	first
1383772	1384146	A	0.9996	observed
1384178	1384326	A	0.99998	in
1384348	1384486	A	1.0	the
1384508	1385090	A	0.64551	laboratory.
1385170	1385414	A	0.99989	Here
1385452	1385702	A	1.0	the
1385756	1386614	A	0.84	1982
1386652	1386946	A	0.99998	picture
1386978	1387174	A	0.69595	is
1387212	1387318	A	1.0	a
1387324	1387586	A	0.99999	picture
1387618	1387766	A	1.0	of
1387788	1387974	A	1.0	the
1388012	1388482	A	0.94781	interior
1388546	1388774	A	1.0	of
1388812	1389154	A	0.95211	Alan
1389202	1390018	A	0.31043	Aspet's
1390114	1391190	A	0.98427	laboratory
1391850	1392166	A	0.99999	when
1392188	1392326	A	0.99996	he
1392348	1392738	A	0.99993	performed
1392754	1392886	A	1.0	the
1392908	1393094	A	1.0	first
1393132	1393714	A	0.87531	entanglement
1393762	1394286	A	1.0	experiment
1394338	1394554	A	0.99006	for
1394592	1395178	A	0.99987	which
1395344	1395674	A	0.99799	he
1395712	1395962	A	0.99976	finally
1396016	1396186	A	1.0	won
1396208	1396298	A	1.0	the
1396304	1396726	A	0.99491	Nobel
1396758	1397174	A	0.99001	Prize
1397222	1397434	A	0.99999	last
1397472	1398060	A	0.99986	year.
1399790	1400586	A	1.0	And
1400768	1401162	A	0.99999	these
1401216	1401674	A	0.99997	days
1401792	1402122	A	0.99999	this
1402176	1402346	A	0.99998	kind
1402368	1402554	A	1.0	of
1402592	1403398	A	0.56631	experiment
1403574	1403962	A	0.99985	is
1404016	1404330	A	1.0	done
1404400	1404634	A	1.0	all
1404672	1404874	A	0.99997	over
1404912	1405066	A	1.0	the
1405088	1405610	A	0.99998	world
1405760	1406218	A	0.78	and
1406304	1406554	A	0.99962	is
1406592	1406854	A	0.99999	even
1406912	1407134	A	0.99978	done
1407172	1407422	A	0.99961	with
1407476	1408042	A	0.99985	satellite
1408106	1408522	A	0.72194	borne
1408586	1409310	A	0.99656	sources.
1412710	1413730	A	0.88798	Resource
1414150	1414610	A	0.99988	is
1414680	1414914	A	1.0	the
1414952	1415250	A	1.0	key
1415320	1415940	A	1.0	to
1417430	1417934	A	0.99991	quantum
1417982	1418382	A	0.94901	secured
1418446	1419246	A	0.99985	communication,
1419358	1419634	A	0.99999	as
1419672	1419934	A	0.99717	we'll
1419982	1420494	A	1.0	discuss
1420632	1420934	A	0.69735	in
1420972	1421394	A	0.53742	quantum
1421442	1422322	A	0.84321	cryptography
1422386	1422902	A	1.0	and
1423036	1423602	A	0.78336	quantum
1423666	1424242	A	0.9971	banking
1424306	1424534	A	0.85	and
1424572	1424726	A	1.0	the
1424748	1425154	A	0.99931	quantum
1425202	1425922	A	0.99982	internet,
1426066	1426326	A	1.0	all
1426348	1426534	A	0.99996	this
1426572	1426726	A	0.99999	other
1426748	1426982	A	1.0	stuff
1427036	1427206	A	1.0	that
1427228	1427318	A	1.0	you
1427324	1427446	A	0.77	may
1427468	1427654	A	0.91789	have
1427692	1427846	A	1.0	heard
1427868	1428440	A	1.0	of.
1429450	1430294	A	0.99991	So
1430492	1430950	A	0.99999	before
1431020	1431446	A	0.99999	talking
1431548	1431862	A	1.0	more
1431916	1432520	A	1.0	about
1433150	1433562	A	0.97671	these
1433616	1434582	A	0.96329	experiments,
1434726	1435130	A	1.0	I
1435200	1435482	A	0.99998	just
1435536	1435754	A	0.99992	want
1435792	1436380	A	1.0	to
1438030	1438490	A	0.99999	provide
1438560	1438794	A	0.89	a
1438832	1439302	A	0.93486	definition
1439366	1439546	A	1.0	of
1439568	1440570	A	0.60011	entanglement.
1442350	1443450	A	0.99934	Entangled
1443950	1444502	A	0.8401	simply
